training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
13-Feb-2023 14:00:00,Monday,February,2023,KELYUPLY,Kevin Plyunkova,WISEWAY,Стефан Митев,Онлайн,50.0,KELYUPLY|WISEWAY,1,,only one session,,881022293,kevin.plyunkova@mail.bg,k.plyunkova@wiseway.com,09-Feb-2023,WiseWay: Онлайн коучинг сесия | Online coaching session,|Кевин|Плюнкова|,1.0
13-Feb-2023 15:00:00,Monday,February,2023,MAALLBAL,Manuel Ballard,SUNRISECORP,Калина Петрова,На живо,40.0,MAALLBAL|SUNRISECORP,2,,more then one session,,881522253,manuel.ballard@msn.com,m.ballard@sunrisecorp.com,28-Jan-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Manuel|Ballard|,1.0
13-Feb-2023 16:00:00,Monday,February,2023,LAHUKAMB,Lambi Chukanov,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,LAHUKAMB|ОНЛАЙН КОУЧИНГ,12,,more then one session,"2,",,lambi.chukanov@mail.bg,,30-Jan-2023,Онлайн коучинг,|Ламби|Чуканов|,0.0
13-Feb-2023 17:00:00,Monday,February,2023,GAILLMIL,Gavin Miller,WISEWAY,Калина Петрова,Онлайн,50.0,GAILLMIL|WISEWAY,5,,more then one session,,891052039,gavin.miller@msn.com,g.miller@wiseway.com,10-Feb-2023,WiseWay: Онлайн тренинг за лидери | Online leadership training,|Gavin|Miller|,1.0
13-Feb-2023 17:30:00,Monday,February,2023,SHOCHTOC,Shtedra Tocheva-Klopova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHOCHTOC|SWIFT SYSTEMS,13,,more then one session,,882313532,shhedra.tocheva-klopova@yahoo.com,s.tocheva-klopova@swift.systems.com,06-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Щедра|Точева-Клопова|,1.0
13-Feb-2023 18:00:00,Monday,February,2023,PAURTAVL,Pavlincho Kurtakova,NOVEX,София Димитрова,Онлайн,50.0,PAURTAVL|NOVEX,10,2.0,more then one session,,359818125925,pavlincho.kurtakova@abv.bg,pavlincho.kurtakova@abv.bg,01-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Павлинчо|Куртакова|,1.0
13-Feb-2023 18:00:00,Monday,February,2023,NAARDHAR,Nash Harding,MODERNTECH,Калина Петрова,На живо,40.0,NAARDHAR|MODERNTECH,23,,more then one session,,359818132229,nash.harding@msn.com,n.harding@moderntech.com,06-Feb-2023,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Nash|Harding|,1.0
14-Feb-2023 08:30:00,Tuesday,February,2023,LYLIEILI,Lyanka Ilieva,SWIFT SYSTEMS,Георги Михайлов,Онлайн,50.0,LYLIEILI|SWIFT SYSTEMS,22,,more then one session,,885201535,lyanka.ilieva@yahoo.com,l.ilieva@swift.systems.com,20-Jan-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Лянка|Илиева|,1.0
14-Feb-2023 09:30:00,Tuesday,February,2023,PAHANCHA,Paige Chan,NOVEX,Радослав Иванов,На живо,50.0,PAHANCHA|NOVEX,5,7.0,more then one session,,359819023102,paige.chan@yandex.ru,p.chan@novex.com,09-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Paige|Chan|,1.0
14-Feb-2023 11:00:00,Tuesday,February,2023,BOENDOZH,Bozhinel Pendzhakova,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,BOENDOZH|ОНЛАЙН КОУЧИНГ,6,,more then one session,"2,",,bozhinel.pendzhakova@abv.bg,,13-Feb-2023,Онлайн коучинг,|Божинел|Пенджакова|,0.0
14-Feb-2023 11:00:00,Tuesday,February,2023,MAANDLAN,Makenzie Landry,SUNRISECORP,Ангела Петкова,Онлайн,40.0,MAANDLAN|SUNRISECORP,1,,only one session,,892521232,makenzie.landry@yahoo.co.uk,m.landry@sunrisecorp.com,13-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Makenzie|Landry|,1.0
14-Feb-2023 11:30:00,Tuesday,February,2023,MIATEPAT,Mimoza Patechkova,NOVEX,Веселин Стефанов,Онлайн,50.0,MIATEPAT|NOVEX,37,-25.0,more then one session,"9,",883323212,mimoza.patechkova@gmail.com,m.patechkova@novex.com,02-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Мимоза|Пътечкова|,1.0
14-Feb-2023 14:30:00,Tuesday,February,2023,HRABRRIS,Hriso Gabrovlieva,SWIFT SYSTEMS,Веселин Стефанов,На живо,50.0,HRABRRIS|SWIFT SYSTEMS,15,,more then one session,"2,",889532182,xriso.gabrovlieva@mail.bg,,07-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хрисо|Габровлиева|,1.0
14-Feb-2023 16:00:00,Tuesday,February,2023,GEARAPAR,Georgi Parashkevov,SWIFT SYSTEMS,Димитър Георгиев,Онлайн,50.0,GEARAPAR|SWIFT SYSTEMS,47,,more then one session,,888811192,georgi.parashkevov@mail.bg,g.parashkevov@swift.systems.com,07-Feb-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Георги|Парашкевов|,1.0
15-Feb-2023 10:00:00,Wednesday,February,2023,SHANAYAN,Shino Yanazov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHANAYAN|SWIFT SYSTEMS,23,,more then one session,,883210110,shino.yanazov@yahoo.com,s.yanazov@bluenova.com,20-Jan-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Шино|Яназов|,1.0
15-Feb-2023 10:00:00,Wednesday,February,2023,KLATAKAT,Klara Katarova,NOVEX,Калина Петрова,Онлайн,50.0,KLATAKAT|NOVEX,8,5.0,more then one session,,359812210222,klara.katarova@abv.bg,k.katarova@novex.com,10-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Клара|Катърова|,1.0
15-Feb-2023 10:30:00,Wednesday,February,2023,DRUCERAK,Drake Lucero,SUNRISECORP,Жана Иванова,Онлайн,40.0,DRUCERAK|SUNRISECORP,1,,only one session,,883292222,drake.lucero@yandex.ru,drake.lucero@yandex.ru,06-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Drake|Lucero|,1.0
15-Feb-2023 11:00:00,Wednesday,February,2023,VIEVEPEV,Viktoriya Pevetsova,NOVEX,Димитър Георгиев,На живо,50.0,VIEVEPEV|NOVEX,15,-3.0,more then one session,"9,",898291921,viktoriya.pevecova@mail.bg,v.pevecova@novex.com,13-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Виктория|Певецова|,1.0
15-Feb-2023 12:00:00,Wednesday,February,2023,ILHTOLIN,Ilinda Shtonov,WISEWAY,Стефан Митев,Онлайн,50.0,ILHTOLIN|WISEWAY,1,,only one session,,883552835,ilinda.shhonov@yahoo.com,ilinda.shhonov@yahoo.com,09-Feb-2023,WiseWay: Онлайн коучинг сесия | Online coaching session,|Илинда|Щонов|,1.0
15-Feb-2023 13:00:00,Wednesday,February,2023,HERUSKRU,Hektor Krushovska,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,HERUSKRU|SWIFT SYSTEMS,26,,more then one session,,883528082,xektor.krushovska@mail.bg,x.krushovska@swift.systems.com,10-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хектор|Крушовска|,1.0
15-Feb-2023 13:00:00,Wednesday,February,2023,DECBRMCB,Derick Mcbride,NOVEX,Валентинка Петкова,На живо,50.0,DECBRMCB|NOVEX,4,8.0,more then one session,,895129282,derick.mcbride@yandex.ru,d.mcbride@novex.com,10-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Derick|Mcbride|,1.0
15-Feb-2023 14:00:00,Wednesday,February,2023,YAOBEBOB,Yakim Bobev,SWIFT SYSTEMS,Георги Михайлов,Онлайн,50.0,YAOBEBOB|SWIFT SYSTEMS,13,,more then one session,,889132521,yakim.bobev@mail.bg,y.bobev@swift.systems.com,08-Feb-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Яким|Бобев|,1.0
15-Feb-2023 16:00:00,Wednesday,February,2023,PERUSKRU,Petriyka Krushovska,SUNRISECORP,Валентинка Петкова,На живо,40.0,PERUSKRU|SUNRISECORP,3,,more then one session,,888998028,petrijka.krushovska@mail.bg,p.krushovska@sunrisecorp.com,13-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Петрийка|Крушовска|,1.0
15-Feb-2023 16:30:00,Wednesday,February,2023,ZANOGMNO,Zaharinka Mnogoznaeva,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,ZANOGMNO|SWIFT SYSTEMS,24,,more then one session,,888102255,zaxarinka.mnogoznaeva@yahoo.com,z.mnogoznaeva@swift.systems.com,10-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Захаринка|Многознаева|,1.0
15-Feb-2023 17:00:00,Wednesday,February,2023,GIONDPON,Giko Pondyov,SWIFT SYSTEMS,Димитър Петров,На живо,50.0,GIONDPON|SWIFT SYSTEMS,27,,more then one session,,892821911,giko.pondaov@abv.bg,g.pondaov@swift.systems.com,13-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Гико|Пондьов|,1.0
15-Feb-2023 18:00:00,Wednesday,February,2023,ALHDRLEK,Aleksandrina Zhdrakov,NOVEX,Димитър Петров,На живо,50.0,ALHDRLEK|NOVEX,4,8.0,more then one session,,892121590,aleksandrina.zhdrakov@yahoo.com,aleksandrina.zhdrakov@yahoo.com,08-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Александрина|Ждраков|,1.0
15-Feb-2023 18:00:00,Wednesday,February,2023,KEOKODOK,Keti Dokova,MODERNTECH,София Димитрова,Онлайн,40.0,KEOKODOK|MODERNTECH,7,,more then one session,,893122212,keti.dokova@abv.bg,k.dokova@moderntech.com,14-Feb-2023,ModernTech: Онлайн тренинг за лидери | Online leadership training,|Кети|Докова|,1.0
15-Feb-2023 19:00:00,Wednesday,February,2023,MCBBOCKE,Mckenna Abbott,AGILE IDEAS,София Димитрова,Онлайн,55.0,MCBBOCKE|AGILE IDEAS,2,,more then one session,,883502982,mckenna.abbott@gmail.com,mckenna.abbott@gmail.com,14-Feb-2023,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,|Mckenna|Abbott|,1.0
15-Feb-2023 19:30:00,Wednesday,February,2023,SHLATKLA,Shirko Klatikrushev,SWIFT SYSTEMS,Радослав Иванов,На живо,50.0,SHLATKLA|SWIFT SYSTEMS,38,,more then one session,,885521133,shirko.klatikrushev@yahoo.com,s.klatikrushev@swift.systems.com,09-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Ширко|Клатикрушев|,1.0
16-Feb-2023 08:30:00,Thursday,February,2023,STUKUKUK,Stoimena Kukuryashkov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,STUKUKUK|SWIFT SYSTEMS,21,,more then one session,,889133322,stoimena.kukuryashkov@abv.bg,s.kukuryashkov@swift.systems.com,13-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Стоимена|Кукуряшков|,1.0
16-Feb-2023 09:00:00,Thursday,February,2023,PAANGAVI,Paviliya Mangafova,SUNRISECORP,Жана Иванова,Онлайн,40.0,PAANGAVI|SUNRISECORP,4,,more then one session,,818221225,paviliya.mangafova@yahoo.com,paviliya.mangafova@yahoo.com,10-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Павилия|Мангъфова|,1.0
16-Feb-2023 09:30:00,Thursday,February,2023,DUELEBEL,Duda Belezhkova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,DUELEBEL|SWIFT SYSTEMS,21,,more then one session,,885921292,duda.belezhkova@abv.bg,d.belezhkova@swift.systems.com,13-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Дуда|Бележкова|,1.0
16-Feb-2023 11:30:00,Thursday,February,2023,ILENTMEN,Iliyan Menteshev,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,ILENTMEN|SWIFT SYSTEMS,16,,more then one session,,882112812,iliyan.menteshev@abv.bg,i.menteshev@swift.systems.com,06-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Илиян|Ментешев|,1.0
16-Feb-2023 15:00:00,Thursday,February,2023,LUAYEMAY,Luke Mayer,NOVEX,Любомира Иванова,Онлайн,50.0,LUAYEMAY|NOVEX,6,6.0,more then one session,,899321552,luke.mayer@yandex.ru,l.mayer@novex.com,09-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Luke|Mayer|,1.0
16-Feb-2023 15:00:00,Thursday,February,2023,HAVANIVA,Hacho Ivanov,NOVEX,Димитър Петров,На живо,50.0,HAVANIVA|NOVEX,7,5.0,more then one session,,819803910,xacho.ivanov@yahoo.com,x.ivanov@novex.com,10-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Хачо|Иванов|,1.0
16-Feb-2023 16:30:00,Thursday,February,2023,ZAODOXXX,Zafa Todorova,TEST,Михаил Димитров,На живо,0.0,ZAODOXXX|TEST,3,,more then one session,"2,3,4,",,,,09-Feb-2023,Test: Тренинг за лидери на живо | Leadership training in person,|Зафа|Тодорова|,0.0
16-Feb-2023 17:00:00,Thursday,February,2023,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Теодора Йорданова,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,13-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
16-Feb-2023 18:00:00,Thursday,February,2023,ZHUCHKUC,Zhivomira Kuchkudelova,MODERNTECH,София Димитрова,Онлайн,40.0,ZHUCHKUC|MODERNTECH,2,,more then one session,,812199820,zhivomira.kuchkudelova@gmail.com,z.kuchkudelova@moderntech.com,15-Feb-2023,ModernTech: Онлайн тренинг за лидери | Online leadership training,|Живомира|Кучкуделова|,1.0
16-Feb-2023 19:00:00,Thursday,February,2023,ISELLSLA,Isla Bell,WISEWAY,Теодора Йорданова,На живо,50.0,ISELLSLA|WISEWAY,5,,more then one session,"2,",892301913,isla.bell@yahoo.co.uk,,26-Jan-2023,WiseWay: Тренинг за лидери на живо | Leadership training in person,|Isla|Bell|,1.0
17-Feb-2023 13:00:00,Friday,February,2023,AGSHLASH,Agustin Ashley,SUNRISECORP,Валентинка Петкова,Онлайн,40.0,AGSHLASH|SUNRISECORP,5,,more then one session,,889332922,agustin.ashley@yahoo.co.uk,a.ashley@sunrisecorp.com,10-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Agustin|Ashley|,1.0
17-Feb-2023 14:00:00,Friday,February,2023,AAHAMADE,Aaden Chambers,INDIGO,Любомира Иванова,Онлайн,50.0,AAHAMADE|INDIGO,2,,more then one session,,393208585522,aaden.chambers@msn.com,aaden.chambers@msn.com,08-Feb-2023,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|Aaden|Chambers|,1.0
17-Feb-2023 14:00:00,Friday,February,2023,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Валентинка Петкова,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,13-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
17-Feb-2023 17:00:00,Friday,February,2023,YAAKRAVO,Yavora Vakrilov,SWIFT SYSTEMS,Веселин Стефанов,На живо,50.0,YAAKRAVO|SWIFT SYSTEMS,18,,more then one session,"2,",888510102,yavora.vakrilov@abv.bg,,10-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Явора|Вакрилов|,1.0
18-Feb-2023 11:00:00,Saturday,February,2023,ANONTMON,Antoalina Montyanov,SUNRISECORP,София Димитрова,Онлайн,40.0,ANONTMON|SUNRISECORP,4,,more then one session,,882230828,antoalina.montyanov@gmail.com,a.montyanov@sunrisecorp.com,13-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Антоалина|Монтянов|,1.0
18-Feb-2023 14:00:00,Saturday,February,2023,KOEVEPEV,Koyno Pevetsova,NOVEX,Камен Георгиев,На живо,50.0,KOEVEPEV|NOVEX,5,7.0,more then one session,,359885031511,kojno.pevecova@yahoo.com,k.pevecova@novex.com,14-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Койно|Певецова|,1.0
18-Feb-2023 18:00:00,Saturday,February,2023,FLHERCHE,Flaviya Chervenkova,SUNRISECORP,Ангела Петкова,Онлайн,40.0,FLHERCHE|SUNRISECORP,3,,more then one session,,882930050,flaviya.chervenkova@abv.bg,f.chervenkova@sunrisecorp.com,13-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Флавия|Червенкова|,1.0
19-Feb-2023 13:00:00,Sunday,February,2023,CRHANCHA,Cristal Chandler,ZETRON,Камен Георгиев,На живо,50.0,CRHANCHA|ZETRON,3,,more then one session,,898512822,cristal.chandler@yahoo.co.uk,c.chandler@.com,13-Feb-2023,Zetron: Тренинг за лидери на живо | Leadership training in person,|Cristal|Chandler|,1.0
19-Feb-2023 14:00:00,Sunday,February,2023,SEARVPAR,Sevda Parvanova,SUNRISECORP,Камен Георгиев,На живо,40.0,SEARVPAR|SUNRISECORP,3,,more then one session,,811091551,sevda.parvanova@abv.bg,s.parvanova@sunrisecorp.com,05-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Севда|Първанова|,1.0
20-Feb-2023 11:00:00,Monday,February,2023,PEANGMAN,Pepelota Mangafova,SUNRISECORP,Георги Михайлов,На живо,40.0,PEANGMAN|SUNRISECORP,2,,more then one session,,359889211222,pepelota.mangafova@gmail.com,p.mangafova@sunrisecorp.com,16-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Пепелота|Мангъфова|,1.0
20-Feb-2023 17:00:00,Monday,February,2023,GAILLMIL,Gavin Miller,WISEWAY,Калина Петрова,Онлайн,50.0,GAILLMIL|WISEWAY,5,,more then one session,,891052039,gavin.miller@msn.com,g.miller@wiseway.com,13-Feb-2023,WiseWay: Онлайн тренинг за лидери | Online leadership training,|Gavin|Miller|,1.0
20-Feb-2023 18:00:00,Monday,February,2023,DIMARSMA,Dida Smardanski,SUNRISECORP,Теодора Йорданова,На живо,40.0,DIMARSMA|SUNRISECORP,1,,only one session,,818958922,dida.smardanski@mail.bg,d.smardanski@sunrisecorp.com,10-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Дида|Смърдански|,1.0
20-Feb-2023 18:00:00,Monday,February,2023,NAARDHAR,Nash Harding,MODERNTECH,Калина Петрова,На живо,40.0,NAARDHAR|MODERNTECH,23,,more then one session,,359818132229,nash.harding@msn.com,n.harding@moderntech.com,13-Feb-2023,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Nash|Harding|,1.0
20-Feb-2023 20:00:00,Monday,February,2023,PEELEEJO,Peyolina Belezhkova,SWIFT SYSTEMS,София Димитрова,Онлайн,50.0,PEELEEJO|SWIFT SYSTEMS,10,,more then one session,,883353102,pejolina.belezhkova@abv.bg,pejolina.belezhkova@abv.bg,16-Feb-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Пейолина|Бележкова|,1.0
21-Feb-2023 08:30:00,Tuesday,February,2023,LYLIEILI,Lyanka Ilieva,SWIFT SYSTEMS,Георги Михайлов,Онлайн,50.0,LYLIEILI|SWIFT SYSTEMS,22,,more then one session,,885201535,lyanka.ilieva@yahoo.com,l.ilieva@swift.systems.com,20-Jan-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Лянка|Илиева|,1.0
21-Feb-2023 11:10:00,Tuesday,February,2023,KRLANRIS,Kristiya Slaninkova,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,KRLANRIS|ОНЛАЙН КОУЧИНГ,1,,only one session,"2,",,kristiya.slaninkova@abv.bg,,19-Feb-2023,Онлайн коучинг,|Кристия|Сланинкова|,0.0
21-Feb-2023 11:30:00,Tuesday,February,2023,MIATEPAT,Mimoza Patechkova,NOVEX,Веселин Стефанов,Онлайн,50.0,MIATEPAT|NOVEX,37,-25.0,more then one session,"9,",883323212,mimoza.patechkova@gmail.com,m.patechkova@novex.com,13-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Мимоза|Пътечкова|,1.0
21-Feb-2023 14:00:00,Tuesday,February,2023,LAHUKAMB,Lambi Chukanov,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,LAHUKAMB|ОНЛАЙН КОУЧИНГ,12,,more then one session,"2,",,lambi.chukanov@mail.bg,,18-Feb-2023,Онлайн коучинг,|Ламби|Чуканов|,0.0
21-Feb-2023 14:30:00,Tuesday,February,2023,HRABRRIS,Hriso Gabrovlieva,SWIFT SYSTEMS,Веселин Стефанов,На живо,50.0,HRABRRIS|SWIFT SYSTEMS,15,,more then one session,"2,",889532182,xriso.gabrovlieva@mail.bg,,14-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хрисо|Габровлиева|,1.0
21-Feb-2023 16:30:00,Tuesday,February,2023,BOENDOZH,Bozhinel Pendzhakova,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,BOENDOZH|ОНЛАЙН КОУЧИНГ,6,,more then one session,"2,",,bozhinel.pendzhakova@abv.bg,,14-Feb-2023,Онлайн коучинг,|Божинел|Пенджакова|,0.0
21-Feb-2023 17:30:00,Tuesday,February,2023,MCBBOABB,Mckenna Abbott,AGILE IDEAS,Жана Иванова,Онлайн,55.0,MCBBOABB|AGILE IDEAS,2,,more then one session,,883502982,mckenna.abbott@gmail.com,m.abbott@agile.ideas.com,13-Feb-2023,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,|Mckenna|Abbott|,1.0
21-Feb-2023 18:00:00,Tuesday,February,2023,KEOKODOK,Keti Dokova,MODERNTECH,София Димитрова,Онлайн,40.0,KEOKODOK|MODERNTECH,7,,more then one session,,893122212,keti.dokova@abv.bg,k.dokova@moderntech.com,19-Feb-2023,ModernTech: Онлайн тренинг за лидери | Online leadership training,|Кети|Докова|,1.0
21-Feb-2023 18:30:00,Tuesday,February,2023,SIASOXXX,Sisoya Vasova,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,SIASOXXX|ОНЛАЙН КОУЧИНГ,4,,more then one session,"2,3,4,",,,,21-Feb-2023,Онлайн коучинг,|Сисоя|Васовa|,0.0
22-Feb-2023 09:00:00,Wednesday,February,2023,MAANKBAN,Marc Banks,PRODIGY,Веселин Стефанов,Онлайн,40.0,MAANKBAN|PRODIGY,2,,more then one session,,882911322,marc.banks@msn.com,m.banks@prodigy.com,16-Feb-2023,Prodigy: Онлайн тренинг за лидери на живо,|Marc|Banks|,1.0
22-Feb-2023 09:00:00,Wednesday,February,2023,LUAYEMAY,Luke Mayer,NOVEX,Любомира Иванова,Онлайн,50.0,LUAYEMAY|NOVEX,6,6.0,more then one session,,899321552,luke.mayer@yandex.ru,l.mayer@novex.com,16-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Luke|Mayer|,1.0
22-Feb-2023 10:00:00,Wednesday,February,2023,SHANAYAN,Shino Yanazov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHANAYAN|SWIFT SYSTEMS,23,,more then one session,,883210110,shino.yanazov@yahoo.com,s.yanazov@bluenova.com,16-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Шино|Яназов|,1.0
22-Feb-2023 11:00:00,Wednesday,February,2023,MAARKATT,Matthew Park,NOVEX,Калина Петрова,Онлайн,50.0,MAARKATT|NOVEX,6,6.0,more then one session,,882112111,matthew.park@gmail.com,matthew.park@gmail.com,20-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Matthew|Park|,1.0
22-Feb-2023 12:00:00,Wednesday,February,2023,INCCUMCC,India Mccullough,INDIGO,Веселин Стефанов,Онлайн,50.0,INCCUMCC|INDIGO,38,,more then one session,,353811259302,india.mccullough@yandex.ru,i.mccullough@indigo.com,06-Feb-2023,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|India|Mccullough|,1.0
22-Feb-2023 15:00:00,Wednesday,February,2023,KLATAKAT,Klara Katarova,NOVEX,Калина Петрова,Онлайн,50.0,KLATAKAT|NOVEX,8,5.0,more then one session,,359812210222,klara.katarova@abv.bg,k.katarova@novex.com,10-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Клара|Катърова|,1.0
22-Feb-2023 15:00:00,Wednesday,February,2023,CAWANARL,Carlos Swanson,QUANTUMPEAK,Христина Димитрова,Онлайн,40.0,CAWANARL|QUANTUMPEAK,10,10.0,more then one session,"2,",359898229021,carlos.swanson@yahoo.co.uk,,17-Feb-2023,QuantumPeak: Онлайн тренинг за лидери | Online leadership training,|Carlos|Swanson|,1.0
22-Feb-2023 16:00:00,Wednesday,February,2023,FULANSLA,Fuga Slaninkova,NOVEX,Калина Петрова,Онлайн,50.0,FULANSLA|NOVEX,11,1.0,more then one session,"9,",883312022,fuga.slaninkova@abv.bg,f.slaninkova@novex.com,15-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Фуга|Сланинкова|,1.0
22-Feb-2023 16:30:00,Wednesday,February,2023,ZANOGMNO,Zaharinka Mnogoznaeva,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,ZANOGMNO|SWIFT SYSTEMS,24,,more then one session,,888102255,zaxarinka.mnogoznaeva@yahoo.com,z.mnogoznaeva@swift.systems.com,17-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Захаринка|Многознаева|,1.0
22-Feb-2023 17:00:00,Wednesday,February,2023,ZVIMOLIM,Zvezdislav Limonadov,MODERNTECH,Димитър Петров,На живо,40.0,ZVIMOLIM|MODERNTECH,15,,more then one session,,883328221,zvezdislav.limonadov@mail.bg,z.limonadov@moderntech.com,15-Feb-2023,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Звездислав|Лимонадов|,1.0
22-Feb-2023 17:30:00,Wednesday,February,2023,GANOGXXX,Galena Mnogoznaeva,TEST,Михаил Димитров,На живо,0.0,GANOGXXX|TEST,3,,more then one session,"2,3,4,",,,,14-Feb-2023,Test: Тренинг за лидери на живо | Leadership training in person,|Галена|Многознаева|,0.0
22-Feb-2023 17:30:00,Wednesday,February,2023,ARRADGRA,Arsena Gradinarova,SWIFT SYSTEMS,Калина Петрова,Онлайн,50.0,ARRADGRA|SWIFT SYSTEMS,6,,more then one session,,892313110,arsena.gradinarova@yahoo.com,a.gradinarova@swift.systems.com,20-Feb-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Арсена|Градинарова|,1.0
22-Feb-2023 18:00:00,Wednesday,February,2023,PAURTAVL,Pavlincho Kurtakova,NOVEX,София Димитрова,Онлайн,50.0,PAURTAVL|NOVEX,10,2.0,more then one session,,359818125925,pavlincho.kurtakova@abv.bg,pavlincho.kurtakova@abv.bg,20-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Павлинчо|Куртакова|,1.0
