start_time,end_time,f_name,l_name,phone,pvt_email,type,calendar,price,is_paid,paid_online,certificate_code,notes,scheduled_on,label,scheduled_by,company_name,work_email,preferred_platforms,appointment_id,flags,emp_names_input,first_name,last_name,employee_names,nickname,short_type,company,c_per_emp,c_per_month,prepaid,starts,ends,note,bgn_per_hour,is_valid,contract_duration,concat_emp_company,total_per_emp,returns_or_not,trainer,concat_count,active_trainings_per_client,trainings_left,month,year,dayname,training_datetime,scheduled_date,training_end
2023-03-08 14:30:00,2023-03-08 15:20:00,Mario,Carney,882339512,mario.carney@msn.com,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,Георги Михайлов | Georgi Mihaylov,0.0,no,0.0,,,2023-02-27,,a client,SunriseCorp,mario.carney@msn.com,Zoom,994203564,,|Mario|Carney|,MARIO,CARNEY,Mario Carney,MAARNARI,Онлайн,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,MAARNARI|SUNRISECORP,2,more then one session,Георги Михайлов,,,,March,2023,Wednesday,08-Mar-2023 14:30:00,27-Feb-2023,08-Mar-2023
2023-03-08 15:00:00,2023-03-08 15:50:00,Клара,Катърова,359812210222,klara.katarova@abv.bg,Novex: Онлайн тренинг за лидери|Online leadership training,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-03,,client logged in asklara.katarova@abv.bg,Novex,k.katarova@novex.com,,997388002,,|Клара|Катърова|,KLARA,KATAROVA,Klara Katarova,KLATAKAT,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,KLATAKAT|NOVEX,8,more then one session,Калина Петрова,NOVEX|KLATAKAT,7.0,5.0,March,2023,Wednesday,08-Mar-2023 15:00:00,03-Mar-2023,08-Mar-2023
2023-03-08 16:00:00,2023-03-08 16:50:00,Георги,Парашкевов,888811192,georgi.parashkevov@mail.bg,Swift Systems: Онлайн тренинг за лидери | Online leadership training,Димитър Георгиев | Dimitar Georgiev,0.0,no,0.0,,,2023-03-01,,a client,Swift Systems,g.parashkevov@swift.systems.com,,995938588,,|Георги|Парашкевов|,GEORGI,PARASHKEVOV,Georgi Parashkevov,GEARAPAR,Онлайн,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,GEARAPAR|SWIFT SYSTEMS,47,more then one session,Димитър Георгиев,,,,March,2023,Wednesday,08-Mar-2023 16:00:00,01-Mar-2023,08-Mar-2023
2023-03-08 16:00:00,2023-03-08 16:50:00,Gavin,Miller,891052039,gavin.miller@msn.com,WiseWay: Онлайн тренинг за лидери | Online leadership training,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-06,,a client,WiseWay,g.miller@wiseway.com,,998849181,,|Gavin|Miller|,GAVIN,MILLER,Gavin Miller,GAILLMIL,Онлайн,WISEWAY,6.0,0.0,0.0,2022-02-01,31-Jan-2023,,50.0,1.0,364 days,GAILLMIL|WISEWAY,5,more then one session,Калина Петрова,,,,March,2023,Wednesday,08-Mar-2023 16:00:00,06-Mar-2023,08-Mar-2023
2023-03-08 16:30:00,2023-03-08 17:20:00,Захаринка,Многознаева,888102255,zaxarinka.mnogoznaeva@yahoo.com,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Цветелина Петрова | Tsvetelina Petrova,0.0,no,0.0,,,2023-03-03,,a trainer,Swift Systems,z.mnogoznaeva@swift.systems.com,,997365622,,|Захаринка|Многознаева|,ZAHARINKA,MNOGOZNAEVA,Zaharinka Mnogoznaeva,ZANOGMNO,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,ZANOGMNO|SWIFT SYSTEMS,24,more then one session,Цветелина Петрова,,,,March,2023,Wednesday,08-Mar-2023 16:30:00,03-Mar-2023,08-Mar-2023
2023-03-08 17:00:00,2023-03-08 17:50:00,Angela,Miranda,885521133,angela.miranda@yahoo.co.uk,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2023-03-02,,a client,Swift Systems,a.miranda@swift.systems.com,,996599588,,|Angela|Miranda|,ANGELA,MIRANDA,Angela Miranda,ANIRAMIR,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,ANIRAMIR|SWIFT SYSTEMS,40,more then one session,Жана Иванова,,,,March,2023,Wednesday,08-Mar-2023 17:00:00,02-Mar-2023,08-Mar-2023
2023-03-08 17:00:00,2023-03-08 17:50:00,Звездислав,Лимонадов,883328221,zvezdislav.limonadov@mail.bg,ModernTech: Тренинг за лидери на живо | Leadership training in person,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2023-03-05,,a client,ModernTech,z.limonadov@moderntech.com,,998453137,,|Звездислав|Лимонадов|,ZVEZDISLAV,LIMONADOV,Zvezdislav Limonadov,ZVIMOLIM,На живо,MODERNTECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,ZVIMOLIM|MODERNTECH,15,more then one session,Димитър Петров,,,,March,2023,Wednesday,08-Mar-2023 17:00:00,05-Mar-2023,08-Mar-2023
2023-03-08 18:00:00,2023-03-08 18:50:00,Ъглен,Николов,882181103,aglen.nikolov@mail.bg,Agile Ideas: Тренинг за лидери на живо | Leadership training in person,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-01,,a client,Agile Ideas,a.nikolov@agile.ideas.com,,995774450,,|Ъглен|Николов|,AGLEN,NIKOLOV,Aglen Nikolov,AGIKONIK,На живо,AGILE IDEAS,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,55.0,1.0,0 days,AGIKONIK|AGILE IDEAS,3,more then one session,Калина Петрова,,,,March,2023,Wednesday,08-Mar-2023 18:00:00,01-Mar-2023,08-Mar-2023
2023-03-09 08:30:00,2023-03-09 09:20:00,Стоимена,Кукуряшков,889133322,stoimena.kukuryashkov@abv.bg,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Георги Михайлов | Georgi Mihaylov,0.0,no,0.0,,,2023-03-06,,a trainer,Swift Systems,s.kukuryashkov@swift.systems.com,,998799491,,|Стоимена|Кукуряшков|,STOIMENA,KUKURYASHKOV,Stoimena Kukuryashkov,STUKUKUK,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,STUKUKUK|SWIFT SYSTEMS,21,more then one session,Георги Михайлов,,,,March,2023,Thursday,09-Mar-2023 08:30:00,06-Mar-2023,09-Mar-2023
2023-03-09 08:45:00,2023-03-09 09:35:00,Jaiden,Hodge,881112112,jaiden.hodge@yahoo.co.uk,WiseWay: Тренинг за лидери на живо | Leadership training in person,Радослав Иванов | Radoslav Ivanov,0.0,no,0.0,,,2023-03-06,,client logged in asjaiden.hodge@yahoo.co.uk,WiseWay,j.hodge@wiseway.com,,998812617,,|Jaiden|Hodge|,JAIDEN,HODGE,Jaiden Hodge,JAODGHOD,На живо,WISEWAY,6.0,0.0,0.0,2022-02-01,31-Jan-2023,,50.0,1.0,364 days,JAODGHOD|WISEWAY,5,more then one session,Радослав Иванов,,,,March,2023,Thursday,09-Mar-2023 08:45:00,06-Mar-2023,09-Mar-2023
2023-03-09 09:30:00,2023-03-09 10:20:00,Kaden,Ramirez,883288212,kaden.ramirez@msn.com,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,Георги Михайлов | Georgi Mihaylov,0.0,no,0.0,,,2023-03-02,,a client,SunriseCorp,k.ramirez@sunrisecorp.com,,996664486,,|Kaden|Ramirez|,KADEN,RAMIREZ,Kaden Ramirez,KAAMIRAM,На живо,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,KAAMIRAM|SUNRISECORP,1,only one session,Георги Михайлов,,,,March,2023,Thursday,09-Mar-2023 09:30:00,02-Mar-2023,09-Mar-2023
2023-03-09 09:30:00,2023-03-09 10:20:00,Чора,Кривошапкова,893552253,chora.krivoshapkova@gmail.com,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Виктория Христова | Viktoriya Hristova,0.0,no,0.0,,,2023-03-06,,a client,Swift Systems,c.krivoshapkova@swift.systems.com,,998885911,,|Чора|Кривошапкова|,CHORA,KRIVOSHAPKOVA,Chora Krivoshapkova,CHRIVKRI,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,CHRIVKRI|SWIFT SYSTEMS,2,more then one session,Виктория Христова,,,,March,2023,Thursday,09-Mar-2023 09:30:00,06-Mar-2023,09-Mar-2023
2023-03-09 13:00:00,2023-03-09 13:50:00,Cameron,Solomon,890210222,cameron.solomon@yahoo.co.uk,Prodigy: Онлайн тренинг за лидери,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-02-20,,a client,Vortex,c.solomon@vortex.com,Zoom,989747395,,|Cameron|Solomon|,CAMERON,SOLOMON,Cameron Solomon,CAOLOSOL,Онлайн,PRODIGY,6.0,1.0,0.0,2022-07-01,30-Nov-2022,,40.0,1.0,152 days,CAOLOSOL|PRODIGY,3,more then one session,Калина Петрова,,,,March,2023,Thursday,09-Mar-2023 13:00:00,20-Feb-2023,09-Mar-2023
2023-03-09 15:30:00,2023-03-09 16:20:00,Хрисо,Габровлиева,889532182,xriso.gabrovlieva@mail.bg,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-03-02,,a trainer,,,,996726711,"2,",|Хрисо|Габровлиева|,HRISO,GABROVLIEVA,Hriso Gabrovlieva,HRABRRIS,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,HRABRRIS|SWIFT SYSTEMS,15,more then one session,Веселин Стефанов,,,,March,2023,Thursday,09-Mar-2023 15:30:00,02-Mar-2023,09-Mar-2023
2023-03-09 17:00:00,2023-03-09 17:50:00,Арсена,Градинарова,892313110,arsena.gradinarova@yahoo.com,Swift Systems: Онлайн тренинг за лидери | Online leadership training,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-02,,client logged in asarsena.gradinarova@yahoo.com,Swift Systems,a.gradinarova@swift.systems.com,,996818247,,|Арсена|Градинарова|,ARSENA,GRADINAROVA,Arsena Gradinarova,ARRADGRA,Онлайн,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,ARRADGRA|SWIFT SYSTEMS,6,more then one session,Калина Петрова,,,,March,2023,Thursday,09-Mar-2023 17:00:00,02-Mar-2023,09-Mar-2023
2023-03-09 18:00:00,2023-03-09 18:50:00,Олимпи,Кобиларов,898205052,olimpi.kobilarov@gmail.com,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2023-02-23,,a client,Agile Ideas,o.kobilarov@agile.ideas.com,"Zoom, Google Meet",992008103,,|Олимпи|Кобиларов|,OLIMPI,KOBILAROV,Olimpi Kobilarov,OLOBIKOB,Онлайн,AGILE IDEAS,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,55.0,1.0,0 days,OLOBIKOB|AGILE IDEAS,1,only one session,Жана Иванова,,,,March,2023,Thursday,09-Mar-2023 18:00:00,23-Feb-2023,09-Mar-2023
2023-03-09 18:00:00,2023-03-09 18:50:00,Маргит,Татьозов,885029822,margit.tataozov@mail.bg,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-02-24,,a client,Agile Ideas,m.tataozov@agile.ideas.com,Google Meet,992779757,,|Маргит|Татьозов|,MARGIT,TATYOZOV,Margit Tatyozov,MAATYTAT,Онлайн,AGILE IDEAS,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,55.0,1.0,0 days,MAATYTAT|AGILE IDEAS,2,more then one session,Калина Петрова,,,,March,2023,Thursday,09-Mar-2023 18:00:00,24-Feb-2023,09-Mar-2023
2023-03-09 18:00:00,2023-03-09 18:50:00,Гико,Пондьов,892821911,giko.pondaov@abv.bg,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2023-02-27,,a client,Swift Systems,g.pondaov@swift.systems.com,,994216007,,|Гико|Пондьов|,GIKO,PONDYOV,Giko Pondyov,GIONDPON,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,GIONDPON|SWIFT SYSTEMS,27,more then one session,Димитър Петров,,,,March,2023,Thursday,09-Mar-2023 18:00:00,27-Feb-2023,09-Mar-2023
2023-03-09 18:00:00,2023-03-09 18:50:00,Божинел,Пенджакова,,bozhinel.pendzhakova@abv.bg,Онлайн коучинг,Теодора Йорданова | Teodora Yordanova,0.0,no,0.0,,,2023-02-28,,a trainer,,,,995156840,"2,",|Божинел|Пенджакова|,BOZHINEL,PENDZHAKOVA,Bozhinel Pendzhakova,BOENDOZH,Онлайн,ОНЛАЙН КОУЧИНГ,0.0,0.0,0.0,1920-01-01,01-Jan-1920,,0.0,0.0,0 days,BOENDOZH|ОНЛАЙН КОУЧИНГ,6,more then one session,Теодора Йорданова,,,,March,2023,Thursday,09-Mar-2023 18:00:00,28-Feb-2023,09-Mar-2023
2023-03-09 19:00:00,2023-03-09 19:50:00,Isla,Bell,892301913,isla.bell@yahoo.co.uk,WiseWay: Тренинг за лидери на живо | Leadership training in person,Теодора Йорданова | Teodora Yordanova,0.0,no,0.0,,,2023-01-26,,a trainer,,,,974820921,"2,",|Isla|Bell|,ISLA,BELL,Isla Bell,ISELLSLA,На живо,WISEWAY,6.0,0.0,0.0,2022-02-01,31-Jan-2023,,50.0,1.0,364 days,ISELLSLA|WISEWAY,5,more then one session,Теодора Йорданова,,,,March,2023,Thursday,09-Mar-2023 19:00:00,26-Jan-2023,09-Mar-2023
2023-03-10 09:00:00,2023-03-10 09:50:00,Luke,Mayer,899321552,luke.mayer@yandex.ru,Novex: Онлайн тренинг за лидери|Online leadership training,Любомира Иванова | Lyubomira Ivanova,0.0,no,0.0,,,2023-03-01,,a client,Novex,l.mayer@novex.com,Zoom,995769611,,|Luke|Mayer|,LUKE,MAYER,Luke Mayer,LUAYEMAY,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,LUAYEMAY|NOVEX,6,more then one session,Любомира Иванова,NOVEX|LUAYEMAY,6.0,6.0,March,2023,Friday,10-Mar-2023 09:00:00,01-Mar-2023,10-Mar-2023
2023-03-10 12:00:00,2023-03-10 12:50:00,Мимоза,Пътечкова,883323212,mimoza.patechkova@gmail.com,Novex: Онлайн тренинг за лидери|Online leadership training,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-02-21,,client logged in asmimoza.patechkova@gmail.com,Novex,m.patechkova@novex.com,"Zoom, Viber",990422253,"9,",|Мимоза|Пътечкова|,MIMOZA,PATECHKOVA,Mimoza Patechkova,MIATEPAT,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,MIATEPAT|NOVEX,37,more then one session,Веселин Стефанов,NOVEX|MIATEPAT,37.0,-25.0,March,2023,Friday,10-Mar-2023 12:00:00,21-Feb-2023,10-Mar-2023
2023-03-10 13:00:00,2023-03-10 13:50:00,Павилия,Мангъфова,818221225,paviliya.mangafova@yahoo.com,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2023-02-17,,a client,SunriseCorp,paviliya.mangafova@yahoo.com,"Zoom, Google Meet",988215493,,|Павилия|Мангъфова|,PAVILIYA,MANGAFOVA,Paviliya Mangafova,PAANGAVI,Онлайн,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,PAANGAVI|SUNRISECORP,4,more then one session,Жана Иванова,,,,March,2023,Friday,10-Mar-2023 13:00:00,17-Feb-2023,10-Mar-2023
2023-03-10 16:00:00,2023-03-10 16:50:00,Фуга,Сланинкова,883312022,fuga.slaninkova@abv.bg,Novex: Онлайн тренинг за лидери|Online leadership training,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-08,,a client,Novex,f.slaninkova@novex.com,,1000427692,"9,",|Фуга|Сланинкова|,FUGA,SLANINKOVA,Fuga Slaninkova,FULANSLA,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,FULANSLA|NOVEX,11,more then one session,Калина Петрова,NOVEX|FULANSLA,11.0,1.0,March,2023,Friday,10-Mar-2023 16:00:00,08-Mar-2023,10-Mar-2023
2023-03-12 13:00:00,2023-03-12 13:50:00,Койно,Певецова,359885031511,kojno.pevecova@yahoo.com,Novex: Тренинг за лидери на живо | Leadership training in person,Камен Георгиев | Kamen Georgiev,0.0,no,0.0,,,2023-03-07,,a client,Novex,k.pevecova@novex.com,,999615301,,|Койно|Певецова|,KOYNO,PEVETSOVA,Koyno Pevetsova,KOEVEPEV,На живо,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,KOEVEPEV|NOVEX,5,more then one session,Камен Георгиев,NOVEX|KOEVEPEV,5.0,7.0,March,2023,Sunday,12-Mar-2023 13:00:00,07-Mar-2023,12-Mar-2023
2023-03-13 11:00:00,2023-03-13 11:50:00,Amirah,Hood,818523212,amirah.hood@yandex.ru,ModernTech: Тренинг за лидери на живо | Leadership training in person,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-08,,a client,ModernTech,a.hood@moderntech.com,,1000369041,,|Amirah|Hood|,AMIRAH,HOOD,Amirah Hood,AMOODHOO,На живо,MODERNTECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,AMOODHOO|MODERNTECH,4,more then one session,Калина Петрова,,,,March,2023,Monday,13-Mar-2023 11:00:00,08-Mar-2023,13-Mar-2023
2023-03-13 14:00:00,2023-03-13 14:50:00,Ламби,Чуканов,,lambi.chukanov@mail.bg,Онлайн коучинг,Теодора Йорданова | Teodora Yordanova,0.0,no,0.0,,,2023-03-06,,a trainer,,,,998920054,"2,",|Ламби|Чуканов|,LAMBI,CHUKANOV,Lambi Chukanov,LAHUKAMB,Онлайн,ОНЛАЙН КОУЧИНГ,0.0,0.0,0.0,1920-01-01,01-Jan-1920,,0.0,0.0,0 days,LAHUKAMB|ОНЛАЙН КОУЧИНГ,12,more then one session,Теодора Йорданова,,,,March,2023,Monday,13-Mar-2023 14:00:00,06-Mar-2023,13-Mar-2023
2023-03-13 18:00:00,2023-03-13 18:50:00,Nash,Harding,359818132229,nash.harding@msn.com,ModernTech: Тренинг за лидери на живо | Leadership training in person,Калина Петрова | Kalina Petrova,0.0,no,0.0,,,2023-03-08,,a client,ModernTech,n.harding@moderntech.com,,1000443997,,|Nash|Harding|,NASH,HARDING,Nash Harding,NAARDHAR,На живо,MODERNTECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,NAARDHAR|MODERNTECH,23,more then one session,Калина Петрова,,,,March,2023,Monday,13-Mar-2023 18:00:00,08-Mar-2023,13-Mar-2023
2023-03-13 19:00:00,2023-03-13 19:50:00,Lorena,Mcdonald,359882252532,lorena.mcdonald@gmail.com,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,Радослав Иванов | Radoslav Ivanov,0.0,no,0.0,,,2023-03-10,,client logged in aslorena.mcdonald@gmail.com,Agile Ideas,l.mcdonald@agile.ideas.com,,1001810733,,|Lorena|Mcdonald|,LORENA,MCDONALD,Lorena Mcdonald,LOCDOMCD,Онлайн,AGILE IDEAS,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,55.0,1.0,0 days,LOCDOMCD|AGILE IDEAS,2,more then one session,Радослав Иванов,,,,March,2023,Monday,13-Mar-2023 19:00:00,10-Mar-2023,13-Mar-2023
2023-03-14 12:00:00,2023-03-14 12:50:00,India,Mccullough,353811259302,india.mccullough@yandex.ru,Онлайн сесия / Online session,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-02-27,,a client,iNdigo,i.mccullough@indigo.com,Skype,994230861,,|India|Mccullough|,INDIA,MCCULLOUGH,India Mccullough,INCCUMCC,Онлайн,ОНЛАЙН СЕСИЯ,,,,,,,,,,INCCUMCC|ОНЛАЙН СЕСИЯ,1,only one session,Веселин Стефанов,,,,March,2023,Tuesday,14-Mar-2023 12:00:00,27-Feb-2023,14-Mar-2023
2023-03-15 09:00:00,2023-03-15 09:50:00,Пано,Габровлиева,819510022,pano.gabrovlieva@abv.bg,Novex: Онлайн тренинг за лидери|Online leadership training,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-03-08,,a client,Novex,p.gabrovlieva@novex.com,,1000426977,,|Пано|Габровлиева|,PANO,GABROVLIEVA,Pano Gabrovlieva,PAABRGAB,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,PAABRGAB|NOVEX,2,more then one session,Веселин Стефанов,NOVEX|PAABRGAB,2.0,10.0,March,2023,Wednesday,15-Mar-2023 09:00:00,08-Mar-2023,15-Mar-2023
2023-03-15 11:30:00,2023-03-15 12:20:00,Мимоза,Пътечкова,883323212,mimoza.patechkova@gmail.com,Novex: Онлайн тренинг за лидери|Online leadership training,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-03-06,,client logged in asmimoza.patechkova@gmail.com,Novex,m.patechkova@novex.com,,998828103,"9,",|Мимоза|Пътечкова|,MIMOZA,PATECHKOVA,Mimoza Patechkova,MIATEPAT,Онлайн,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,MIATEPAT|NOVEX,37,more then one session,Веселин Стефанов,NOVEX|MIATEPAT,37.0,-25.0,March,2023,Wednesday,15-Mar-2023 11:30:00,06-Mar-2023,15-Mar-2023
2023-03-15 13:30:00,2023-03-15 14:20:00,Agustin,Ashley,889332922,agustin.ashley@yahoo.co.uk,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,Валентинка Петкова | Valentinaka Petkova,0.0,no,0.0,,,2023-02-20,,a client,SunriseCorp,a.ashley@sunrisecorp.com,,989772919,,|Agustin|Ashley|,AGUSTIN,ASHLEY,Agustin Ashley,AGSHLASH,На живо,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,AGSHLASH|SUNRISECORP,5,more then one session,Валентинка Петкова,,,,March,2023,Wednesday,15-Mar-2023 13:30:00,20-Feb-2023,15-Mar-2023
2023-03-15 15:00:00,2023-03-15 15:50:00,Хачо,Иванов,819803910,xacho.ivanov@yahoo.com,Novex: Тренинг за лидери на живо | Leadership training in person,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2023-02-17,,a client,Novex,x.ivanov@novex.com,,988166147,,|Хачо|Иванов|,HACHO,IVANOV,Hacho Ivanov,HAVANIVA,На живо,NOVEX,12.0,0.0,0.0,2022-04-01,31-Mar-2023,,50.0,1.0,364 days,HAVANIVA|NOVEX,7,more then one session,Димитър Петров,NOVEX|HAVANIVA,7.0,5.0,March,2023,Wednesday,15-Mar-2023 15:00:00,17-Feb-2023,15-Mar-2023
2023-03-15 16:00:00,2023-03-15 16:50:00,Севда,Таралингова,888552132,sevda.taralingova@yahoo.com,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2023-03-09,,a client,SunriseCorp,s.taralingova@sunrisecorp.com,,1001115968,,|Севда|Таралингова|,SEVDA,TARALINGOVA,Sevda Taralingova,SEARATAR,На живо,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,SEARATAR|SUNRISECORP,2,more then one session,Жана Иванова,,,,March,2023,Wednesday,15-Mar-2023 16:00:00,09-Mar-2023,15-Mar-2023
2023-03-15 16:30:00,2023-03-15 17:20:00,Захаринка,Многознаева,888102255,zaxarinka.mnogoznaeva@yahoo.com,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Цветелина Петрова | Tsvetelina Petrova,0.0,no,0.0,,,2023-03-10,,a trainer,Swift Systems,z.mnogoznaeva@swift.systems.com,,1001812238,,|Захаринка|Многознаева|,ZAHARINKA,MNOGOZNAEVA,Zaharinka Mnogoznaeva,ZANOGMNO,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,ZANOGMNO|SWIFT SYSTEMS,24,more then one session,Цветелина Петрова,,,,March,2023,Wednesday,15-Mar-2023 16:30:00,10-Mar-2023,15-Mar-2023
2023-03-15 18:00:00,2023-03-15 18:50:00,Леко,Сапунджиева,895231211,leko.sapundzhieva@gmail.com,VISION: Тренинг за лидери на живо | Leadership training in person,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2023-02-27,,a client,VISION,leko.sapundzhieva@gmail.com,,994235613,,|Леко|Сапунджиева|,LEKO,SAPUNDZHIEVA,Leko Sapundzhieva,LEAPUEKO,На живо,VISION,3.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,LEAPUEKO|VISION,3,more then one session,Димитър Петров,,,,March,2023,Wednesday,15-Mar-2023 18:00:00,27-Feb-2023,15-Mar-2023
2023-03-15 18:30:00,2023-03-15 19:20:00,Антоалина,Монтянов,882230828,antoalina.montyanov@gmail.com,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,София Димитрова | Sofia Dimitrova,0.0,no,0.0,,,2023-03-10,,a client,SunriseCorp,a.montyanov@sunrisecorp.com,,1001972632,,|Антоалина|Монтянов|,ANTOALINA,MONTYANOV,Antoalina Montyanov,ANONTMON,Онлайн,SUNRISECORP,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,ANONTMON|SUNRISECORP,4,more then one session,София Димитрова,,,,March,2023,Wednesday,15-Mar-2023 18:30:00,10-Mar-2023,15-Mar-2023
2023-03-16 08:45:00,2023-03-16 09:35:00,Jaiden,Hodge,881112112,jaiden.hodge@yahoo.co.uk,WiseWay: Тренинг за лидери на живо | Leadership training in person,Радослав Иванов | Radoslav Ivanov,0.0,no,0.0,,,2023-03-13,,a client,WiseWay,j.hodge@wiseway.com,,1003460419,,|Jaiden|Hodge|,JAIDEN,HODGE,Jaiden Hodge,JAODGHOD,На живо,WISEWAY,6.0,0.0,0.0,2022-02-01,31-Jan-2023,,50.0,1.0,364 days,JAODGHOD|WISEWAY,5,more then one session,Радослав Иванов,,,,March,2023,Thursday,16-Mar-2023 08:45:00,13-Mar-2023,16-Mar-2023
2023-03-16 09:00:00,2023-03-16 09:50:00,Явора,Вакрилов,888510102,yavora.vakrilov@abv.bg,Swift Systems: Тренинг за лидери на живо | Leadership training in person,Веселин Стефанов | Veselin Stefanov,0.0,no,0.0,,,2023-03-07,,a trainer,,,,999585568,"2,",|Явора|Вакрилов|,YAVORA,VAKRILOV,Yavora Vakrilov,YAAKRAVO,На живо,SWIFT SYSTEMS,9999.0,0.0,0.0,2022-04-01,30-Sep-2022,,50.0,1.0,182 days,YAAKRAVO|SWIFT SYSTEMS,18,more then one session,Веселин Стефанов,,,,March,2023,Thursday,16-Mar-2023 09:00:00,07-Mar-2023,16-Mar-2023
